-54.0,-53.0,-50.0,-58.0,-58.0,-84.0,-87.0,0
-64.0,-57.0,-53.0,-64.0,-47.0,-88.0,-91.0,0
-56.0,-53.0,-49.0,-60.0,-48.0,-82.0,-85.0,0
-63.0,-51.0,-50.0,-63.0,-67.0,-83.0,-79.0,3
-52.0,-55.0,-52.0,-52.0,-62.0,-82.0,-84.0,1
-36.0,-54.0,-57.0,-34.0,-60.0,-69.0,-75.0,2
-57.0,-61.0,-56.0,-60.0,-53.0,-86.0,-86.0,0
-59.0,-55.0,-50.0,-57.0,-52.0,-78.0,-83.0,0
-35.0,-54.0,-54.0,-35.0,-59.0,-73.0,-70.0,2
-62.0,-51.0,-53.0,-60.0,-67.0,-78.0,-85.0,3
-61.0,-56.0,-57.0,-56.0,-75.0,-74.0,-81.0,3
-66.0,-58.0,-56.0,-66.0,-79.0,-86.0,-93.0,3
-42.0,-53.0,-62.0,-38.0,-66.0,-65.0,-69.0,2
-49.0,-59.0,-56.0,-50.0,-63.0,-80.0,-91.0,1
-52.0,-57.0,-53.0,-47.0,-57.0,-80.0,-83.0,1
-53.0,-58.0,-51.0,-48.0,-63.0,-88.0,-80.0,1
-60.0,-58.0,-57.0,-59.0,-66.0,-82.0,-83.0,3
-59.0,-50.0,-57.0,-60.0,-49.0,-91.0,-86.0,0
-59.0,-55.0,-54.0,-64.0,-44.0,-86.0,-86.0,0
-39.0,-52.0,-53.0,-36.0,-61.0,-67.0,-70.0,2
-59.0,-51.0,-54.0,-60.0,-50.0,-87.0,-86.0,0
-38.0,-54.0,-53.0,-36.0,-66.0,-73.0,-75.0,2
-64.0,-57.0,-48.0,-60.0,-39.0,-88.0,-85.0,0
-49.0,-51.0,-50.0,-53.0,-64.0,-79.0,-78.0,1
-62.0,-57.0,-63.0,-67.0,-66.0,-87.0,-80.0,3
-62.0,-59.0,-62.0,-63.0,-65.0,-87.0,-87.0,3
-66.0,-56.0,-54.0,-69.0,-65.0,-82.0,-82.0,3
-36.0,-59.0,-57.0,-19.0,-70.0,-69.0,-75.0,2
-44.0,-53.0,-51.0,-49.0,-60.0,-84.0,-76.0,1
-60.0,-51.0,-53.0,-63.0,-42.0,-87.0,-82.0,0
-66.0,-53.0,-58.0,-63.0,-69.0,-81.0,-80.0,3
-47.0,-57.0,-57.0,-52.0,-62.0,-86.0,-84.0,1
-60.0,-54.0,-59.0,-65.0,-73.0,-83.0,-84.0,3
-46.0,-56.0,-54.0,-51.0,-62.0,-80.0,-79.0,1
-41.0,-57.0,-55.0,-43.0,-65.0,-71.0,-76.0,2
-38.0,-54.0,-52.0,-36.0,-63.0,-65.0,-70.0,2
-41.0,-56.0,-50.0,-43.0,-66.0,-77.0,-76.0,2
-64.0,-56.0,-58.0,-71.0,-69.0,-88.0,-84.0,3
-44.0,-54.0,-54.0,-45.0,-73.0,-71.0,-79.0,2
-62.0,-56.0,-59.0,-58.0,-67.0,-78.0,-79.0,3
-62.0,-58.0,-59.0,-59.0,-67.0,-80.0,-77.0,3
-53.0,-55.0,-51.0,-49.0,-65.0,-86.0,-84.0,1
-40.0,-54.0,-49.0,-43.0,-62.0,-70.0,-65.0,2
-62.0,-54.0,-55.0,-61.0,-63.0,-84.0,-81.0,3
-44.0,-50.0,-57.0,-45.0,-61.0,-72.0,-67.0,2
-58.0,-61.0,-56.0,-64.0,-49.0,-83.0,-87.0,0
-59.0,-51.0,-58.0,-57.0,-64.0,-76.0,-85.0,3
-66.0,-56.0,-57.0,-66.0,-73.0,-84.0,-87.0,3
-37.0,-51.0,-54.0,-43.0,-60.0,-69.0,-70.0,2
-65.0,-56.0,-49.0,-61.0,-44.0,-88.0,-91.0,0
-59.0,-50.0,-59.0,-59.0,-55.0,-85.0,-87.0,0
-63.0,-48.0,-54.0,-65.0,-67.0,-82.0,-80.0,3
-12.0,-55.0,-57.0,-16.0,-70.0,-76.0,-75.0,2
-65.0,-57.0,-62.0,-70.0,-67.0,-85.0,-87.0,3
-61.0,-52.0,-49.0,-68.0,-45.0,-85.0,-92.0,0
-37.0,-54.0,-47.0,-36.0,-63.0,-70.0,-70.0,2
-61.0,-58.0,-53.0,-57.0,-45.0,-86.0,-90.0,0
-36.0,-56.0,-56.0,-37.0,-59.0,-66.0,-75.0,2
-56.0,-55.0,-54.0,-61.0,-46.0,-79.0,-79.0,0
-58.0,-56.0,-46.0,-56.0,-62.0,-84.0,-87.0,1
-50.0,-51.0,-54.0,-43.0,-66.0,-78.0,-78.0,1
-60.0,-59.0,-56.0,-63.0,-64.0,-82.0,-81.0,3
-55.0,-58.0,-55.0,-54.0,-70.0,-81.0,-87.0,1
-41.0,-57.0,-59.0,-44.0,-65.0,-76.0,-77.0,2
-59.0,-54.0,-59.0,-60.0,-50.0,-87.0,-86.0,0
-46.0,-52.0,-54.0,-47.0,-64.0,-79.0,-81.0,1
-57.0,-59.0,-44.0,-60.0,-56.0,-87.0,-85.0,0
-55.0,-50.0,-49.0,-60.0,-45.0,-86.0,-87.0,0
-20.0,-63.0,-61.0,-35.0,-70.0,-73.0,-71.0,2
-56.0,-53.0,-51.0,-59.0,-50.0,-84.0,-84.0,0
-64.0,-57.0,-53.0,-66.0,-48.0,-92.0,-87.0,0
-61.0,-56.0,-65.0,-65.0,-66.0,-77.0,-81.0,3
-40.0,-55.0,-52.0,-43.0,-60.0,-76.0,-72.0,2
-48.0,-55.0,-58.0,-49.0,-67.0,-83.0,-88.0,1
-46.0,-53.0,-51.0,-49.0,-68.0,-79.0,-85.0,1
-56.0,-55.0,-44.0,-60.0,-51.0,-84.0,-86.0,0
-37.0,-60.0,-52.0,-38.0,-65.0,-70.0,-70.0,2
-51.0,-54.0,-51.0,-53.0,-60.0,-86.0,-79.0,1
-60.0,-56.0,-67.0,-62.0,-69.0,-82.0,-86.0,3
-14.0,-54.0,-57.0,-15.0,-69.0,-82.0,-71.0,2
-60.0,-53.0,-52.0,-62.0,-50.0,-91.0,-88.0,0
-59.0,-52.0,-56.0,-58.0,-55.0,-88.0,-87.0,0
-52.0,-55.0,-52.0,-50.0,-61.0,-86.0,-84.0,1
-58.0,-54.0,-61.0,-59.0,-68.0,-78.0,-76.0,3
-61.0,-55.0,-58.0,-67.0,-69.0,-84.0,-86.0,3
-35.0,-54.0,-56.0,-34.0,-61.0,-71.0,-74.0,2
-60.0,-53.0,-59.0,-64.0,-65.0,-76.0,-81.0,3
-35.0,-58.0,-55.0,-36.0,-62.0,-70.0,-73.0,2
-55.0,-53.0,-47.0,-57.0,-50.0,-85.0,-85.0,0
-63.0,-58.0,-66.0,-68.0,-75.0,-90.0,-93.0,3
-61.0,-54.0,-57.0,-67.0,-67.0,-82.0,-84.0,3
-63.0,-54.0,-55.0,-64.0,-72.0,-84.0,-81.0,3
-51.0,-52.0,-51.0,-55.0,-66.0,-78.0,-89.0,1
-38.0,-52.0,-54.0,-38.0,-64.0,-73.0,-77.0,2
-50.0,-56.0,-47.0,-52.0,-58.0,-88.0,-76.0,1
-45.0,-58.0,-55.0,-38.0,-68.0,-76.0,-75.0,2
-59.0,-54.0,-56.0,-62.0,-67.0,-81.0,-82.0,3
-58.0,-65.0,-47.0,-71.0,-51.0,-86.0,-83.0,0
-38.0,-57.0,-55.0,-38.0,-62.0,-67.0,-65.0,2
-36.0,-60.0,-57.0,-37.0,-68.0,-66.0,-77.0,2
-34.0,-53.0,-59.0,-36.0,-75.0,-73.0,-69.0,2
-60.0,-53.0,-50.0,-66.0,-39.0,-86.0,-86.0,0
-39.0,-54.0,-55.0,-37.0,-64.0,-70.0,-70.0,2
-59.0,-51.0,-64.0,-57.0,-69.0,-80.0,-80.0,3
-57.0,-57.0,-48.0,-59.0,-49.0,-88.0,-88.0,0
-42.0,-54.0,-50.0,-45.0,-63.0,-68.0,-64.0,2
-51.0,-62.0,-59.0,-52.0,-68.0,-85.0,-78.0,1
-41.0,-58.0,-60.0,-47.0,-70.0,-82.0,-74.0,1
-46.0,-60.0,-52.0,-55.0,-61.0,-85.0,-85.0,1
-47.0,-53.0,-55.0,-57.0,-62.0,-80.0,-78.0,1
-37.0,-51.0,-56.0,-36.0,-62.0,-72.0,-71.0,2
-60.0,-54.0,-54.0,-60.0,-64.0,-88.0,-88.0,3
-62.0,-60.0,-66.0,-68.0,-80.0,-86.0,-91.0,3
-49.0,-53.0,-52.0,-52.0,-64.0,-74.0,-84.0,1
-57.0,-51.0,-47.0,-61.0,-50.0,-90.0,-88.0,0
-63.0,-54.0,-61.0,-66.0,-73.0,-84.0,-88.0,3
-51.0,-63.0,-51.0,-52.0,-66.0,-79.0,-89.0,1
-65.0,-57.0,-56.0,-63.0,-48.0,-92.0,-85.0,0
-62.0,-52.0,-61.0,-66.0,-65.0,-85.0,-89.0,3
-60.0,-55.0,-60.0,-59.0,-67.0,-81.0,-87.0,3
-38.0,-58.0,-59.0,-41.0,-65.0,-68.0,-74.0,2
-56.0,-52.0,-50.0,-57.0,-53.0,-87.0,-86.0,0
-37.0,-60.0,-53.0,-39.0,-65.0,-70.0,-68.0,2
-61.0,-52.0,-58.0,-59.0,-70.0,-76.0,-79.0,3
-45.0,-59.0,-56.0,-54.0,-64.0,-84.0,-78.0,1
-51.0,-58.0,-51.0,-51.0,-62.0,-79.0,-86.0,1
-49.0,-60.0,-56.0,-50.0,-63.0,-84.0,-87.0,1
-45.0,-57.0,-59.0,-43.0,-71.0,-74.0,-79.0,2
-49.0,-50.0,-51.0,-50.0,-62.0,-75.0,-75.0,1
-41.0,-58.0,-53.0,-43.0,-61.0,-70.0,-70.0,2
-60.0,-54.0,-45.0,-59.0,-45.0,-88.0,-83.0,0
-42.0,-55.0,-57.0,-44.0,-69.0,-73.0,-77.0,2
-63.0,-58.0,-65.0,-66.0,-78.0,-81.0,-88.0,3
-59.0,-53.0,-58.0,-66.0,-65.0,-82.0,-78.0,3
-40.0,-54.0,-57.0,-42.0,-64.0,-67.0,-71.0,2
-56.0,-53.0,-42.0,-61.0,-55.0,-87.0,-82.0,0
-36.0,-54.0,-54.0,-36.0,-62.0,-71.0,-70.0,2
-65.0,-59.0,-61.0,-67.0,-72.0,-86.0,-81.0,3
-37.0,-54.0,-55.0,-38.0,-72.0,-76.0,-79.0,2
-58.0,-50.0,-54.0,-60.0,-53.0,-86.0,-89.0,0
-63.0,-56.0,-63.0,-65.0,-72.0,-82.0,-89.0,3
-50.0,-52.0,-52.0,-50.0,-67.0,-78.0,-89.0,1
-44.0,-53.0,-55.0,-48.0,-66.0,-79.0,-86.0,1
-51.0,-62.0,-59.0,-50.0,-66.0,-85.0,-77.0,1
-48.0,-56.0,-54.0,-39.0,-67.0,-78.0,-82.0,1
-61.0,-55.0,-52.0,-61.0,-44.0,-88.0,-92.0,0
-66.0,-59.0,-64.0,-67.0,-77.0,-87.0,-85.0,3
-45.0,-55.0,-57.0,-47.0,-61.0,-78.0,-80.0,1
-63.0,-55.0,-62.0,-66.0,-76.0,-89.0,-85.0,3
-63.0,-54.0,-52.0,-59.0,-44.0,-86.0,-92.0,0
-17.0,-59.0,-63.0,-15.0,-70.0,-76.0,-85.0,2
-61.0,-59.0,-63.0,-60.0,-69.0,-87.0,-88.0,3
-51.0,-52.0,-53.0,-51.0,-59.0,-86.0,-78.0,1
-50.0,-59.0,-55.0,-47.0,-72.0,-79.0,-80.0,1
-50.0,-53.0,-52.0,-50.0,-61.0,-79.0,-83.0,1
-62.0,-61.0,-52.0,-69.0,-42.0,-88.0,-92.0,0
-58.0,-51.0,-49.0,-61.0,-48.0,-88.0,-85.0,0
-49.0,-53.0,-55.0,-46.0,-59.0,-81.0,-93.0,1
-62.0,-51.0,-58.0,-65.0,-72.0,-80.0,-88.0,3
-38.0,-59.0,-61.0,-36.0,-68.0,-69.0,-73.0,2
-17.0,-61.0,-60.0,-15.0,-72.0,-69.0,-79.0,2
-67.0,-59.0,-62.0,-65.0,-71.0,-91.0,-84.0,3
-50.0,-62.0,-57.0,-45.0,-62.0,-81.0,-78.0,1
-42.0,-54.0,-58.0,-41.0,-63.0,-75.0,-78.0,2
-50.0,-49.0,-54.0,-48.0,-62.0,-79.0,-75.0,1
-45.0,-52.0,-54.0,-53.0,-56.0,-83.0,-79.0,1
-61.0,-56.0,-63.0,-77.0,-67.0,-82.0,-96.0,3
-64.0,-58.0,-59.0,-61.0,-70.0,-84.0,-86.0,3
-36.0,-59.0,-57.0,-35.0,-61.0,-65.0,-80.0,2
-44.0,-57.0,-53.0,-46.0,-67.0,-78.0,-79.0,1
-65.0,-56.0,-55.0,-65.0,-68.0,-85.0,-93.0,3
-57.0,-56.0,-53.0,-62.0,-48.0,-87.0,-88.0,0
-62.0,-57.0,-61.0,-64.0,-68.0,-82.0,-82.0,3
-48.0,-54.0,-50.0,-49.0,-61.0,-81.0,-84.0,1
-61.0,-55.0,-63.0,-64.0,-69.0,-83.0,-82.0,3
-61.0,-58.0,-58.0,-62.0,-66.0,-81.0,-81.0,3
-61.0,-54.0,-52.0,-65.0,-49.0,-85.0,-91.0,0
-57.0,-49.0,-44.0,-60.0,-50.0,-84.0,-86.0,0
-66.0,-58.0,-58.0,-68.0,-73.0,-85.0,-78.0,3
-63.0,-53.0,-60.0,-68.0,-67.0,-87.0,-85.0,3
-63.0,-56.0,-53.0,-60.0,-49.0,-88.0,-88.0,0
-39.0,-52.0,-50.0,-39.0,-61.0,-75.0,-71.0,2
-47.0,-50.0,-53.0,-47.0,-63.0,-76.0,-79.0,1
-48.0,-57.0,-54.0,-47.0,-66.0,-79.0,-79.0,1
-56.0,-50.0,-47.0,-60.0,-50.0,-88.0,-83.0,0
-43.0,-54.0,-55.0,-41.0,-68.0,-71.0,-74.0,2
-51.0,-52.0,-52.0,-50.0,-69.0,-78.0,-86.0,1
-62.0,-60.0,-64.0,-74.0,-76.0,-81.0,-91.0,3
-65.0,-57.0,-55.0,-64.0,-50.0,-92.0,-85.0,0
-66.0,-58.0,-61.0,-63.0,-73.0,-81.0,-85.0,3
-63.0,-59.0,-54.0,-77.0,-42.0,-91.0,-92.0,0
-36.0,-55.0,-58.0,-37.0,-76.0,-72.0,-69.0,2
-59.0,-60.0,-57.0,-62.0,-67.0,-80.0,-84.0,3
-51.0,-52.0,-51.0,-50.0,-69.0,-77.0,-88.0,1
-50.0,-57.0,-54.0,-44.0,-67.0,-85.0,-85.0,1
-68.0,-57.0,-66.0,-69.0,-76.0,-81.0,-82.0,3
-38.0,-56.0,-48.0,-39.0,-71.0,-72.0,-71.0,2
-53.0,-56.0,-54.0,-53.0,-62.0,-88.0,-85.0,1
-61.0,-60.0,-57.0,-61.0,-74.0,-81.0,-82.0,3
-51.0,-58.0,-59.0,-52.0,-64.0,-78.0,-84.0,1
-59.0,-55.0,-58.0,-61.0,-67.0,-77.0,-79.0,3
-64.0,-58.0,-60.0,-68.0,-66.0,-86.0,-88.0,3
-62.0,-53.0,-55.0,-65.0,-49.0,-87.0,-87.0,0
-50.0,-53.0,-52.0,-50.0,-64.0,-78.0,-88.0,1
-61.0,-58.0,-57.0,-66.0,-49.0,-93.0,-86.0,0
-60.0,-59.0,-61.0,-62.0,-68.0,-81.0,-85.0,3
-57.0,-56.0,-48.0,-59.0,-47.0,-86.0,-89.0,0
-41.0,-58.0,-56.0,-40.0,-73.0,-69.0,-73.0,2
-46.0,-51.0,-55.0,-42.0,-62.0,-79.0,-78.0,1
-53.0,-59.0,-51.0,-41.0,-59.0,-78.0,-77.0,1
-57.0,-56.0,-54.0,-69.0,-75.0,-83.0,-81.0,3
-53.0,-53.0,-52.0,-55.0,-60.0,-82.0,-84.0,1
-64.0,-57.0,-62.0,-68.0,-71.0,-85.0,-85.0,3
-66.0,-56.0,-55.0,-67.0,-48.0,-87.0,-87.0,0
-59.0,-57.0,-53.0,-58.0,-55.0,-85.0,-86.0,0
-40.0,-53.0,-55.0,-37.0,-71.0,-75.0,-74.0,2
-49.0,-50.0,-55.0,-60.0,-61.0,-78.0,-81.0,1
-58.0,-53.0,-44.0,-62.0,-52.0,-84.0,-88.0,0
-49.0,-54.0,-52.0,-52.0,-63.0,-83.0,-85.0,1
-41.0,-58.0,-58.0,-42.0,-64.0,-79.0,-80.0,1
-63.0,-61.0,-61.0,-63.0,-68.0,-82.0,-83.0,3
-47.0,-53.0,-49.0,-49.0,-66.0,-76.0,-80.0,1
-61.0,-52.0,-49.0,-56.0,-46.0,-84.0,-83.0,0
-46.0,-55.0,-48.0,-52.0,-62.0,-80.0,-79.0,1
-51.0,-60.0,-55.0,-53.0,-72.0,-85.0,-78.0,1
-54.0,-55.0,-52.0,-50.0,-58.0,-78.0,-86.0,1
-52.0,-60.0,-51.0,-46.0,-63.0,-84.0,-77.0,1
-57.0,-50.0,-58.0,-60.0,-51.0,-87.0,-88.0,0
-41.0,-57.0,-64.0,-42.0,-74.0,-69.0,-70.0,2
-41.0,-54.0,-52.0,-37.0,-68.0,-73.0,-77.0,2
-65.0,-62.0,-62.0,-65.0,-77.0,-84.0,-85.0,3
-49.0,-62.0,-56.0,-50.0,-63.0,-83.0,-89.0,1
-52.0,-55.0,-52.0,-49.0,-63.0,-88.0,-85.0,1
-61.0,-60.0,-50.0,-63.0,-45.0,-88.0,-91.0,0
-66.0,-60.0,-65.0,-62.0,-70.0,-85.0,-83.0,3
-48.0,-56.0,-49.0,-52.0,-60.0,-82.0,-73.0,1
-62.0,-58.0,-54.0,-61.0,-52.0,-88.0,-85.0,0
-35.0,-57.0,-59.0,-36.0,-63.0,-74.0,-75.0,2
-49.0,-55.0,-49.0,-49.0,-60.0,-80.0,-79.0,1
-61.0,-57.0,-58.0,-62.0,-67.0,-78.0,-76.0,3
-59.0,-50.0,-45.0,-63.0,-49.0,-84.0,-86.0,0
-51.0,-57.0,-59.0,-45.0,-77.0,-75.0,-81.0,1
-40.0,-55.0,-57.0,-37.0,-71.0,-79.0,-77.0,2
-19.0,-59.0,-55.0,-37.0,-73.0,-72.0,-66.0,2
-50.0,-56.0,-63.0,-45.0,-71.0,-76.0,-78.0,1
-62.0,-53.0,-48.0,-61.0,-50.0,-85.0,-86.0,0
-41.0,-59.0,-53.0,-40.0,-69.0,-80.0,-78.0,2
-67.0,-60.0,-59.0,-61.0,-71.0,-86.0,-91.0,3
-50.0,-56.0,-56.0,-60.0,-60.0,-78.0,-86.0,1
-59.0,-57.0,-63.0,-66.0,-65.0,-82.0,-78.0,3
-51.0,-55.0,-59.0,-51.0,-58.0,-87.0,-81.0,1
-61.0,-56.0,-64.0,-61.0,-72.0,-83.0,-86.0,3
-42.0,-56.0,-52.0,-36.0,-75.0,-68.0,-81.0,2
-65.0,-57.0,-63.0,-71.0,-76.0,-87.0,-86.0,3
-38.0,-54.0,-56.0,-45.0,-56.0,-72.0,-68.0,2
-63.0,-52.0,-61.0,-64.0,-75.0,-80.0,-83.0,3
-39.0,-56.0,-58.0,-37.0,-64.0,-76.0,-72.0,2
-40.0,-55.0,-56.0,-36.0,-64.0,-65.0,-66.0,2
-61.0,-52.0,-43.0,-60.0,-47.0,-89.0,-85.0,0
-60.0,-57.0,-50.0,-63.0,-49.0,-87.0,-86.0,0
-46.0,-48.0,-53.0,-49.0,-59.0,-80.0,-78.0,1
-57.0,-52.0,-56.0,-60.0,-52.0,-91.0,-85.0,0
-52.0,-58.0,-50.0,-53.0,-64.0,-87.0,-81.0,1
-56.0,-55.0,-50.0,-59.0,-62.0,-84.0,-86.0,1
-52.0,-53.0,-49.0,-50.0,-69.0,-79.0,-87.0,1
-63.0,-58.0,-64.0,-67.0,-74.0,-87.0,-87.0,3
-53.0,-56.0,-51.0,-50.0,-61.0,-83.0,-81.0,1
-52.0,-54.0,-52.0,-49.0,-63.0,-86.0,-81.0,1
-59.0,-53.0,-57.0,-62.0,-55.0,-88.0,-85.0,0
-45.0,-51.0,-59.0,-53.0,-62.0,-82.0,-85.0,1
-60.0,-57.0,-52.0,-59.0,-47.0,-88.0,-85.0,0
-58.0,-54.0,-52.0,-61.0,-74.0,-75.0,-82.0,3
-38.0,-52.0,-56.0,-44.0,-65.0,-71.0,-75.0,2
-63.0,-54.0,-55.0,-67.0,-71.0,-82.0,-87.0,3
-62.0,-51.0,-54.0,-60.0,-74.0,-74.0,-82.0,3
-49.0,-56.0,-58.0,-50.0,-64.0,-75.0,-73.0,1
-64.0,-56.0,-51.0,-65.0,-49.0,-91.0,-94.0,0
-61.0,-52.0,-48.0,-57.0,-47.0,-85.0,-85.0,0
-60.0,-57.0,-58.0,-66.0,-65.0,-77.0,-80.0,3
-69.0,-52.0,-48.0,-66.0,-48.0,-88.0,-87.0,0
-64.0,-55.0,-52.0,-74.0,-53.0,-89.0,-80.0,0
-61.0,-51.0,-49.0,-59.0,-56.0,-91.0,-89.0,0
-35.0,-54.0,-59.0,-46.0,-62.0,-66.0,-70.0,2
-64.0,-59.0,-46.0,-65.0,-48.0,-91.0,-91.0,0
-67.0,-57.0,-67.0,-68.0,-75.0,-85.0,-80.0,3
-49.0,-53.0,-50.0,-55.0,-64.0,-79.0,-86.0,1
-52.0,-56.0,-52.0,-50.0,-65.0,-86.0,-84.0,1
-62.0,-52.0,-56.0,-63.0,-64.0,-78.0,-81.0,3
-61.0,-56.0,-44.0,-61.0,-49.0,-91.0,-86.0,0
-45.0,-54.0,-53.0,-45.0,-68.0,-75.0,-84.0,1
-50.0,-55.0,-57.0,-48.0,-80.0,-81.0,-76.0,1
-42.0,-55.0,-49.0,-45.0,-64.0,-70.0,-65.0,2
-13.0,-54.0,-57.0,-21.0,-77.0,-72.0,-72.0,2
-58.0,-49.0,-50.0,-61.0,-51.0,-83.0,-87.0,0
-51.0,-58.0,-56.0,-48.0,-61.0,-79.0,-82.0,1
-62.0,-62.0,-55.0,-64.0,-42.0,-86.0,-92.0,0
-50.0,-49.0,-52.0,-56.0,-69.0,-80.0,-81.0,1
-58.0,-55.0,-50.0,-60.0,-48.0,-87.0,-93.0,0
-60.0,-57.0,-58.0,-64.0,-70.0,-84.0,-79.0,3
-64.0,-64.0,-58.0,-75.0,-68.0,-82.0,-80.0,3
-51.0,-55.0,-51.0,-49.0,-61.0,-82.0,-81.0,1
-59.0,-52.0,-55.0,-59.0,-52.0,-88.0,-87.0,0
-43.0,-55.0,-54.0,-47.0,-67.0,-77.0,-79.0,1
-64.0,-57.0,-63.0,-71.0,-77.0,-87.0,-83.0,3
-60.0,-58.0,-57.0,-68.0,-50.0,-96.0,-87.0,0
-57.0,-59.0,-58.0,-66.0,-67.0,-78.0,-82.0,3
-43.0,-60.0,-55.0,-46.0,-71.0,-76.0,-79.0,1
-35.0,-55.0,-56.0,-37.0,-66.0,-65.0,-69.0,2
-40.0,-55.0,-53.0,-36.0,-60.0,-77.0,-77.0,2
-51.0,-54.0,-54.0,-54.0,-62.0,-85.0,-78.0,1
-36.0,-59.0,-55.0,-36.0,-65.0,-66.0,-70.0,2
-57.0,-58.0,-65.0,-62.0,-77.0,-80.0,-87.0,3
-56.0,-55.0,-43.0,-57.0,-52.0,-93.0,-85.0,0
-63.0,-54.0,-49.0,-62.0,-43.0,-89.0,-91.0,0
-71.0,-62.0,-65.0,-68.0,-83.0,-85.0,-86.0,3
-45.0,-58.0,-65.0,-38.0,-65.0,-66.0,-70.0,2
-68.0,-57.0,-64.0,-68.0,-77.0,-88.0,-85.0,3
-62.0,-58.0,-57.0,-65.0,-68.0,-83.0,-79.0,3
-64.0,-57.0,-63.0,-59.0,-68.0,-82.0,-83.0,3
-52.0,-52.0,-49.0,-49.0,-58.0,-77.0,-84.0,1
-64.0,-57.0,-52.0,-60.0,-40.0,-87.0,-87.0,0
-18.0,-63.0,-62.0,-38.0,-72.0,-71.0,-73.0,2
-63.0,-61.0,-61.0,-68.0,-72.0,-87.0,-92.0,3
-38.0,-55.0,-53.0,-37.0,-72.0,-71.0,-73.0,2
-46.0,-60.0,-54.0,-50.0,-62.0,-79.0,-74.0,1
-15.0,-58.0,-56.0,-15.0,-74.0,-76.0,-71.0,2
-38.0,-56.0,-55.0,-39.0,-75.0,-71.0,-75.0,2
-48.0,-56.0,-50.0,-45.0,-61.0,-80.0,-80.0,1
-59.0,-53.0,-56.0,-60.0,-53.0,-85.0,-86.0,0
-46.0,-57.0,-52.0,-43.0,-69.0,-86.0,-85.0,1
-36.0,-54.0,-56.0,-16.0,-61.0,-64.0,-79.0,2
-59.0,-52.0,-49.0,-55.0,-56.0,-83.0,-81.0,0
-57.0,-56.0,-59.0,-59.0,-64.0,-79.0,-78.0,3
-45.0,-53.0,-50.0,-49.0,-67.0,-75.0,-77.0,1
-48.0,-61.0,-57.0,-51.0,-67.0,-83.0,-76.0,1
-40.0,-54.0,-52.0,-38.0,-60.0,-69.0,-75.0,2
-49.0,-58.0,-50.0,-56.0,-64.0,-81.0,-81.0,1
-69.0,-58.0,-56.0,-61.0,-73.0,-81.0,-93.0,3
-64.0,-57.0,-62.0,-67.0,-68.0,-83.0,-84.0,3
-50.0,-55.0,-52.0,-47.0,-65.0,-83.0,-91.0,1
-58.0,-55.0,-57.0,-64.0,-47.0,-85.0,-89.0,0
-60.0,-57.0,-66.0,-60.0,-68.0,-87.0,-89.0,3
-35.0,-53.0,-58.0,-44.0,-63.0,-68.0,-71.0,2
-64.0,-54.0,-58.0,-69.0,-65.0,-86.0,-86.0,3
-60.0,-57.0,-58.0,-59.0,-70.0,-76.0,-80.0,3
-60.0,-54.0,-61.0,-65.0,-70.0,-82.0,-88.0,3
-42.0,-54.0,-49.0,-41.0,-63.0,-69.0,-64.0,2
-48.0,-54.0,-52.0,-54.0,-58.0,-87.0,-89.0,1
-65.0,-62.0,-49.0,-67.0,-45.0,-88.0,-94.0,0
-38.0,-60.0,-57.0,-38.0,-65.0,-79.0,-76.0,2
-42.0,-58.0,-63.0,-41.0,-75.0,-69.0,-67.0,2
-40.0,-54.0,-54.0,-45.0,-71.0,-76.0,-74.0,2
-48.0,-57.0,-51.0,-51.0,-60.0,-79.0,-80.0,1
-68.0,-57.0,-54.0,-64.0,-51.0,-89.0,-87.0,0
-37.0,-58.0,-55.0,-38.0,-60.0,-74.0,-76.0,2
-53.0,-52.0,-48.0,-50.0,-62.0,-81.0,-80.0,1
-57.0,-55.0,-57.0,-59.0,-48.0,-85.0,-84.0,0
-37.0,-53.0,-54.0,-37.0,-67.0,-79.0,-72.0,2
-50.0,-55.0,-51.0,-57.0,-58.0,-86.0,-86.0,1
-38.0,-60.0,-57.0,-39.0,-70.0,-70.0,-74.0,2
-60.0,-51.0,-59.0,-63.0,-68.0,-81.0,-76.0,3
-72.0,-59.0,-65.0,-75.0,-81.0,-84.0,-91.0,3
-52.0,-54.0,-53.0,-50.0,-68.0,-78.0,-85.0,1
-46.0,-48.0,-52.0,-52.0,-62.0,-77.0,-80.0,1
-57.0,-57.0,-59.0,-61.0,-67.0,-80.0,-83.0,3
-63.0,-58.0,-46.0,-66.0,-49.0,-93.0,-93.0,0
-66.0,-57.0,-64.0,-62.0,-68.0,-87.0,-88.0,3
-11.0,-63.0,-65.0,-18.0,-70.0,-72.0,-73.0,2
-52.0,-57.0,-53.0,-49.0,-61.0,-88.0,-85.0,1
-39.0,-56.0,-55.0,-39.0,-68.0,-74.0,-73.0,2
-51.0,-52.0,-56.0,-52.0,-66.0,-80.0,-89.0,1
-65.0,-58.0,-62.0,-67.0,-77.0,-86.0,-91.0,3
-61.0,-52.0,-60.0,-61.0,-68.0,-80.0,-84.0,3
-52.0,-56.0,-50.0,-54.0,-59.0,-79.0,-80.0,1
-47.0,-56.0,-57.0,-52.0,-62.0,-79.0,-87.0,1
-35.0,-53.0,-62.0,-35.0,-68.0,-70.0,-69.0,2
-37.0,-56.0,-58.0,-45.0,-65.0,-67.0,-72.0,2
-66.0,-59.0,-64.0,-68.0,-68.0,-97.0,-83.0,3
